index,herocompare,item0,item1,item2,item3,item4,item5,skill,itemhero,item_WR0,item_name0,item_WR1,item_name1,item_WR2,item_name2,item_WR3,item_name3,item_WR4,item_name4,item_WR5,item_name5,skill_WR,herocompare_name,itemhero_name
88,1,92.0,41.0,79.0,180.0,36.0,214.0,W,91,0.9425913483680811,Urn of Shadows,0.7162307967252323,Bottle,0.8424777828366262,Mekansm,0.7972945361482147,Arcane Boots,0.7998923950867043,Magic Wand,0.3652142988958047,Tranquil Boots,0.827419908522099,Anti-Mage,Io
89,1,108.0,63.0,79.0,36.0,214.0,229.0,E,92,0.25511347103635074,Aghanim's Scepter,0.12731124542506156,Power Treads,0.01010388218162761,Mekansm,0.36279681340229075,Magic Wand,0.23246777151835152,Tranquil Boots,0.8795396032149283,Solar Crest,0.10652795187099662,Anti-Mage,Visage
90,1,63.0,152.0,160.0,249.0,143.0,36.0,Q,93,0.9967224271389926,Power Treads,0.5516086286473204,Shadow Blade,0.5237683624097395,Eye of Skadi,0.4410013143728636,Silver Edge,0.9216583504325415,Skull Basher,0.23242843835056726,Magic Wand,0.32919661161201974,Anti-Mage,Slark
91,1,50.0,123.0,160.0,212.0,147.0,166.0,E,94,0.14493857171281443,Phase Boots,0.0018710525532378286,Linken's Sphere,0.04629563125837377,Eye of Skadi,0.8679550951355155,Ring of Aquila,0.12612952444416126,Manta Style,0.77790162854512,Maelstrom,0.003980224951586453,Anti-Mage,Medusa
92,1,50.0,164.0,116.0,154.0,152.0,212.0,W,95,0.5076952854974207,Phase Boots,0.9732602516261696,Helm of the Dominator,0.029080648588654223,Black King Bar,0.8277800315679557,Sange and Yasha,0.9639807430699088,Shadow Blade,0.19358820580985103,Ring of Aquila,0.5437424299728102,Anti-Mage,Troll Warlord
93,1,1.0,214.0,127.0,114.0,90.0,36.0,W,96,0.9336107487990475,Blink Dagger,0.5032923919821046,Tranquil Boots,0.6754890440027587,Blade Mail,0.23620427639610575,Heart of Tarrasque,0.8044238243840522,Pipe of Insight,0.20196601210014598,Magic Wand,0.8696893306688496,Anti-Mage,Centaur Warrunner
94,1,1.0,180.0,102.0,41.0,63.0,36.0,E,97,0.7023862489294888,Blink Dagger,0.7306548094624103,Arcane Boots,0.15838786065676513,Force Staff,0.6579350087091268,Bottle,0.42629035203675425,Power Treads,0.08319674220233042,Magic Wand,0.20015953272817466,Anti-Mage,Magnus
95,1,121.0,180.0,36.0,127.0,108.0,48.0,E,98,0.3817902078361176,Bloodstone,0.6648382880353065,Arcane Boots,0.0994632508120723,Magic Wand,0.19927056856941283,Blade Mail,0.37785734927732717,Aghanim's Scepter,0.6039763067760314,Boots of Travel,0.7731770955674743,Anti-Mage,Timbersaw
96,1,63.0,127.0,242.0,125.0,36.0,114.0,Q,99,0.0777381398101703,Power Treads,0.049345033827894014,Blade Mail,0.43702141822459173,Crimson Guard,0.6731384267485788,Vanguard,0.8825771031454681,Magic Wand,0.5700925804113636,Heart of Tarrasque,0.41373513164673925,Anti-Mage,Bristleback
97,1,50.0,168.0,152.0,36.0,41.0,249.0,Q,100,0.5233578194757631,Phase Boots,0.5244631201788018,Desolator,0.4263251225470779,Shadow Blade,0.1636164291266875,Magic Wand,0.43609934859161403,Bottle,0.6875857228721525,Silver Edge,0.04336695467693008,Anti-Mage,Tusk
98,1,180.0,36.0,102.0,206.0,100.0,232.0,E,101,0.8438659459485283,Arcane Boots,0.07556910263352568,Magic Wand,0.9932685775725029,Force Staff,0.3990487930383041,Rod of Atos,0.5110687735782296,Eul's Scepter of Divinity,0.15642972450019133,Aether Lens,0.807864839592689,Anti-Mage,Skywrath Mage
99,1,81.0,50.0,214.0,36.0,154.0,127.0,W,102,0.30397155341082527,Vladmir's Offering,0.9011608814569936,Phase Boots,0.4754227492803542,Tranquil Boots,0.1335545340184553,Magic Wand,0.5669161189529883,Sange and Yasha,0.673698288578583,Blade Mail,0.5482107416460997,Anti-Mage,Abaddon
100,1,180.0,36.0,63.0,185.0,127.0,108.0,W,103,0.9876848109312697,Arcane Boots,0.679868794209248,Magic Wand,0.7862630407168933,Power Treads,0.33052209399001176,Drum of Endurance,0.4066861068078257,Blade Mail,0.6769374739993811,Aghanim's Scepter,0.6547618230721188,Anti-Mage,Elder Titan
101,1,63.0,1.0,127.0,168.0,116.0,112.0,Q,104,0.18170529496615917,Power Treads,0.8987483542206199,Blink Dagger,0.32920709955385874,Blade Mail,0.8734835644051829,Desolator,0.1384331843080593,Black King Bar,0.280702501217469,Assault Cuirass,0.4130866806821408,Anti-Mage,Legion Commander
102,1,178.0,108.0,180.0,100.0,214.0,102.0,E,105,0.795893235101487,Soul Ring,0.15046449382998928,Aghanim's Scepter,0.26036328558840505,Arcane Boots,0.9221574164473564,Eul's Scepter of Divinity,0.49060978395035626,Tranquil Boots,0.9412035324521955,Force Staff,0.7413340404256452,Anti-Mage,Techies
103,1,145.0,48.0,141.0,41.0,50.0,149.0,E,106,0.7802950552179136,Battle Fury,0.49076005432302483,Boots of Travel,0.6902404316621028,Daedalus,0.9233010030747795,Bottle,0.279023940411667,Phase Boots,0.6764152142588418,Crystalys,0.5820907354867203,Anti-Mage,Ember Spirit
104,1,180.0,92.0,36.0,190.0,102.0,108.0,Q,107,0.10087555869008502,Arcane Boots,0.552379730622699,Urn of Shadows,0.34949972007084995,Magic Wand,0.7466294907572306,Veil of Discord,0.6671076910897243,Force Staff,0.027382961544368922,Aghanim's Scepter,0.8657340770990203,Anti-Mage,Earth Spirit
105,1,63.0,154.0,147.0,212.0,160.0,164.0,E,109,0.6212099501276587,Power Treads,0.897947912396476,Sange and Yasha,0.5407818711473601,Manta Style,0.6770392401169224,Ring of Aquila,0.6527816965243443,Eye of Skadi,0.7593674577848731,Helm of the Dominator,0.5439472549358458,Anti-Mage,Terrorblade
106,1,214.0,92.0,119.0,79.0,36.0,65.0,E,110,0.5003364347901547,Tranquil Boots,0.047823458904543314,Urn of Shadows,0.7181733073337526,Shiva's Guard,0.8920523382563503,Mekansm,0.24506797233546296,Magic Wand,0.31155309021036914,Hand of Midas,0.4399109212651431,Anti-Mage,Phoenix
107,1,180.0,36.0,232.0,79.0,231.0,214.0,E,111,0.5008528027818179,Arcane Boots,0.3718935148855882,Magic Wand,0.6907889229549979,Aether Lens,0.05104682425319418,Mekansm,0.2535970395077065,Guardian Greaves,0.7479243703251068,Tranquil Boots,0.23138501819980684,Anti-Mage,Oracle
108,1,180.0,102.0,36.0,254.0,92.0,1.0,W,112,0.1204727036522556,Arcane Boots,0.9578515374269962,Force Staff,0.1699058255932806,Magic Wand,0.37198384158366204,Glimmer Cape,0.12176273466356091,Urn of Shadows,0.7586669100239951,Blink Dagger,0.5917791146781588,Anti-Mage,Winter Wyvern
109,1,65.0,48.0,194.0,147.0,36.0,180.0,W,113,0.23633550546593363,Hand of Midas,0.6983590160174501,Boots of Travel,0.2633516747944967,Necronomicon,0.8745945961485968,Manta Style,0.05529305653284633,Magic Wand,0.6431734963634635,Arcane Boots,0.24554386598498845,Anti-Mage,Arc Warden
0,2,145.0,63.0,147.0,81.0,208.0,143.0,W,1,0.9581941827554298,Battle Fury,0.09759170602222078,Power Treads,0.803207179880935,Manta Style,0.76312192001702,Vladmir's Offering,0.7630673042086651,Abyssal Blade,0.02799947881221343,Skull Basher,0.3907105150129707,Axe,Anti-Mage
1,2,180.0,232.0,108.0,178.0,36.0,254.0,E,3,0.1291455357572714,Arcane Boots,0.08700181939214735,Aether Lens,0.010208793425695806,Aghanim's Scepter,0.4438314786888016,Soul Ring,0.31458718474726666,Magic Wand,0.38356277952457607,Glimmer Cape,0.0788542979240936,Axe,Bane
2,2,63.0,154.0,127.0,116.0,152.0,50.0,W,4,0.5528399711328056,Power Treads,0.784829756045888,Sange and Yasha,0.07750070897853123,Blade Mail,0.2851197913967416,Black King Bar,0.40832435693128344,Shadow Blade,0.4963715509329437,Phase Boots,0.1659049579850016,Axe,Bloodseeker
3,2,214.0,1.0,254.0,108.0,36.0,116.0,W,5,0.36953748734315994,Tranquil Boots,0.5739331943639749,Blink Dagger,0.8584297073431642,Glimmer Cape,0.8756277001815596,Aghanim's Scepter,0.8846815334158628,Magic Wand,0.9663029939356171,Black King Bar,0.2709467969440238,Axe,Crystal Maiden
4,2,63.0,152.0,164.0,212.0,141.0,147.0,Q,6,0.9108476709301033,Power Treads,0.5553456964011496,Shadow Blade,0.7697747250207695,Helm of the Dominator,0.716995620711512,Ring of Aquila,0.12361684609901147,Daedalus,0.9532745989606266,Manta Style,0.007559589111111098,Axe,Drow Ranger
5,2,1.0,180.0,108.0,36.0,102.0,178.0,W,7,0.8468795346331044,Blink Dagger,0.22954534834029916,Arcane Boots,0.7980034408431624,Aghanim's Scepter,0.3934852793629313,Magic Wand,0.5870825904871889,Force Staff,0.1094764300806147,Soul Ring,0.3413970050671329,Axe,Earthshaker
6,2,50.0,145.0,154.0,147.0,108.0,1.0,E,8,0.1973077203004937,Phase Boots,0.6643929418586151,Battle Fury,0.7663810811544478,Sange and Yasha,0.9259319235277746,Manta Style,0.40762118255718616,Aghanim's Scepter,0.5139812969544914,Blink Dagger,0.7561477601940833,Axe,Juggernaut
7,2,63.0,212.0,50.0,147.0,108.0,36.0,Q,9,0.38048753255631196,Power Treads,0.8710375942745544,Ring of Aquila,0.9872887933474442,Phase Boots,0.4207318038096417,Manta Style,0.7557636000673525,Aghanim's Scepter,0.6413093962261408,Magic Wand,0.2948000942785898,Axe,Mirana
8,2,63.0,123.0,176.0,212.0,147.0,160.0,E,10,0.8938034964635309,Power Treads,0.7503558089409477,Linken's Sphere,0.18180431784896867,Ethereal Blade,0.09572279634515157,Ring of Aquila,0.19651953681166112,Manta Style,0.4774334604069428,Eye of Skadi,0.2287977891592594,Axe,Morphling
9,2,63.0,116.0,152.0,41.0,154.0,212.0,Q,11,0.29827928429775596,Power Treads,0.775716004315689,Black King Bar,0.5029056639566155,Shadow Blade,0.8055568234695663,Bottle,0.04174776865633367,Sange and Yasha,0.04536391197015943,Ring of Aquila,0.7158998399591457,Axe,Shadow Fiend
10,2,63.0,174.0,212.0,114.0,196.0,147.0,E,12,0.9808203202211874,Power Treads,0.6576640663648066,Diffusal Blade,0.891363868271304,Ring of Aquila,0.37222456091161493,Heart of Tarrasque,0.5921119783348281,Diffusal Blade,0.5166506416844374,Manta Style,0.8157571255858526,Axe,Phantom Lancer
11,2,1.0,63.0,41.0,100.0,204.0,36.0,E,13,0.7631110136099712,Blink Dagger,0.19077094705054254,Power Treads,0.6668620693961318,Bottle,0.8340729036750463,Eul's Scepter of Divinity,0.1336660061785554,Dagon,0.2537059117895414,Magic Wand,0.3256075619616251,Axe,Puck
12,2,232.0,214.0,1.0,108.0,41.0,92.0,E,14,0.6290228375631942,Aether Lens,0.9743367622110868,Tranquil Boots,0.0097699708265917,Blink Dagger,0.03196888469516801,Aghanim's Scepter,0.7671065170690686,Bottle,0.5974562236644658,Urn of Shadows,0.7914392315968735,Axe,Pudge
13,2,63.0,154.0,212.0,108.0,116.0,79.0,W,15,0.950439786398155,Power Treads,0.8219389759649608,Sange and Yasha,0.37483316391414423,Ring of Aquila,0.12849522036407424,Aghanim's Scepter,0.7419765628972405,Black King Bar,0.35252848494825983,Mekansm,0.41626640727792996,Axe,Razor
14,2,1.0,180.0,108.0,232.0,36.0,190.0,W,16,0.8128986977593913,Blink Dagger,0.4711290555427017,Arcane Boots,0.6095220734715329,Aghanim's Scepter,0.5223805676679409,Aether Lens,0.880708517678553,Magic Wand,0.3190228118745604,Veil of Discord,0.8228212790189174,Axe,Sand King
15,2,63.0,121.0,98.0,41.0,123.0,116.0,E,17,0.5039437679958119,Power Treads,0.9430623139853554,Bloodstone,0.24641638531703303,Orchid Malevolence,0.7507124222110853,Bottle,0.8786967032026046,Linken's Sphere,0.02425272109401666,Black King Bar,0.3844511359055709,Axe,Storm Spirit
16,2,63.0,1.0,116.0,164.0,141.0,172.0,W,18,0.1176634685250163,Power Treads,0.771971448995012,Blink Dagger,0.17367751002274945,Black King Bar,0.4790673824285532,Helm of the Dominator,0.21598266777867248,Daedalus,0.6948525511508692,Mask of Madness,0.926050663416808,Axe,Sven
17,2,108.0,1.0,63.0,41.0,112.0,180.0,Q,19,0.0027417716230847544,Aghanim's Scepter,0.40870486131262784,Blink Dagger,0.28503983312832937,Power Treads,0.6514286786763716,Bottle,0.8613618916536394,Assault Cuirass,0.777205967927514,Arcane Boots,0.2660759322015721,Axe,Tiny
18,2,63.0,36.0,102.0,212.0,180.0,168.0,W,20,0.6624377769336038,Power Treads,0.6437910600797329,Magic Wand,0.6759452885370023,Force Staff,0.10141541607024085,Ring of Aquila,0.030013425974792396,Arcane Boots,0.10814631913470407,Desolator,0.41694913816927914,Axe,Vengeful Spirit
19,2,50.0,108.0,1.0,166.0,168.0,41.0,Q,21,0.7026071851539208,Phase Boots,0.972021314703319,Aghanim's Scepter,0.13744404022786527,Blink Dagger,0.1474101082598932,Maelstrom,0.9014171288470764,Desolator,0.3172346796799943,Bottle,0.04357824580820702,Axe,Windranger
20,2,232.0,180.0,108.0,100.0,1.0,190.0,Q,22,0.7961377192526503,Aether Lens,0.7580940687254745,Arcane Boots,0.8891539523209897,Aghanim's Scepter,0.2446550690784085,Eul's Scepter of Divinity,0.9815566265772966,Blink Dagger,0.26639619151806004,Veil of Discord,0.07130281416192463,Axe,Zeus
21,2,50.0,141.0,152.0,149.0,145.0,36.0,E,23,0.16657827157916083,Phase Boots,0.9773091561813115,Daedalus,0.2328927691468381,Shadow Blade,0.5288086409581474,Crystalys,0.28048295866914286,Battle Fury,0.2923108416854885,Magic Wand,0.38291357517758917,Axe,Kunkka
22,2,100.0,108.0,50.0,232.0,1.0,41.0,E,25,0.603426495113624,Eul's Scepter of Divinity,0.3371862951697171,Aghanim's Scepter,0.5240843120174575,Phase Boots,0.7078344299935527,Aether Lens,0.07269361033899535,Blink Dagger,0.17460604792440904,Bottle,0.9822803304185763,Axe,Lina
23,2,214.0,1.0,108.0,36.0,232.0,102.0,Q,26,0.9904807919129143,Tranquil Boots,0.6630263662882405,Blink Dagger,0.8943528943018376,Aghanim's Scepter,0.952837500454151,Magic Wand,0.035798734032659874,Aether Lens,0.7199339919349357,Force Staff,0.029982151284584146,Axe,Lion
24,2,180.0,108.0,1.0,36.0,110.0,232.0,E,27,0.8432301047534332,Arcane Boots,0.6512301394002573,Aghanim's Scepter,0.8084422010386827,Blink Dagger,0.9551262910231043,Magic Wand,0.568955581979508,Refresher Orb,0.15001493899559049,Aether Lens,0.499193278956955,Axe,Shadow Shaman
25,2,1.0,63.0,116.0,36.0,151.0,214.0,W,28,0.5336791849760875,Blink Dagger,0.6455160799932483,Power Treads,0.3291041891243969,Black King Bar,0.7986519021955717,Magic Wand,0.02153071262240347,Armlet of Mordiggian,0.9158376070313958,Tranquil Boots,0.8132146410254968,Axe,Slardar
26,2,1.0,180.0,36.0,110.0,231.0,108.0,Q,29,0.5393811301733874,Blink Dagger,0.5940353351856212,Arcane Boots,0.395260935956799,Magic Wand,0.8617101431864198,Refresher Orb,0.6580545467697219,Guardian Greaves,0.7396188143501464,Aghanim's Scepter,0.1735653875994515,Axe,Tidehunter
27,2,180.0,108.0,254.0,36.0,116.0,232.0,Q,30,0.7810852910705605,Arcane Boots,0.969756573051096,Aghanim's Scepter,0.7193652280955168,Glimmer Cape,0.28304905761863886,Magic Wand,0.9617367838772499,Black King Bar,0.6569319619114764,Aether Lens,0.3960338048661721,Axe,Witch Doctor
28,2,214.0,108.0,79.0,102.0,92.0,36.0,W,31,0.27939065444714806,Tranquil Boots,0.37298645804191577,Aghanim's Scepter,0.8343394059147662,Mekansm,0.41091249008170916,Force Staff,0.02921721968952684,Urn of Shadows,0.27293182040550246,Magic Wand,0.9000530438371315,Axe,Lich
29,2,63.0,196.0,154.0,174.0,143.0,36.0,E,32,0.7385971889890841,Power Treads,0.6633883141524562,Diffusal Blade,0.458995045637282,Sange and Yasha,0.21365378934204993,Diffusal Blade,0.22427247276511852,Skull Basher,0.8377507768574016,Magic Wand,0.4781576194709377,Axe,Riki
30,2,1.0,116.0,178.0,108.0,214.0,231.0,Q,33,0.7414320569480387,Blink Dagger,0.6176338370026447,Black King Bar,0.1848750111831109,Soul Ring,0.6797297439805066,Aghanim's Scepter,0.15315006201396597,Tranquil Boots,0.7550923151450631,Guardian Greaves,0.2028664303572566,Axe,Enigma
31,2,1.0,48.0,178.0,41.0,204.0,220.0,E,34,0.42240837500617767,Blink Dagger,0.9127125546354453,Boots of Travel,0.07464774713498978,Soul Ring,0.7862667389237864,Bottle,0.17476542980208076,Dagon,0.997718713416034,Boots of Travel,0.546278395191805,Axe,Tinker
32,2,63.0,152.0,158.0,50.0,212.0,166.0,Q,35,0.6655961203827516,Power Treads,0.3435427559559101,Shadow Blade,0.024771986339379826,Mjollnir,0.09095571467876262,Phase Boots,0.022191308903712126,Ring of Aquila,0.33501831824668993,Maelstrom,0.920691889611682,Axe,Sniper
33,2,108.0,79.0,63.0,36.0,231.0,180.0,Q,36,0.8187815800021317,Aghanim's Scepter,0.8641893831994291,Mekansm,0.6026367158186012,Power Treads,0.40687401555065184,Magic Wand,0.5867107936462103,Guardian Greaves,0.12405248361982502,Arcane Boots,0.7032505013927632,Axe,Necrophos
34,2,108.0,180.0,110.0,36.0,65.0,231.0,W,37,0.9468077706512963,Aghanim's Scepter,0.8873680533642081,Arcane Boots,0.9057374692768788,Refresher Orb,0.4744163423953708,Magic Wand,0.860635450185891,Hand of Midas,0.7027187392749353,Guardian Greaves,0.4588287974357528,Axe,Warlock
35,2,194.0,1.0,63.0,81.0,48.0,36.0,Q,38,0.07616951844674291,Necronomicon,0.4256286289191552,Blink Dagger,0.09454331054235576,Power Treads,0.9536388514128215,Vladmir's Offering,0.2696372509660867,Boots of Travel,0.5256313104699564,Magic Wand,0.23981837430366393,Axe,Beastmaster
36,2,63.0,108.0,41.0,98.0,36.0,116.0,W,39,0.05449722124949874,Power Treads,0.40951235009643006,Aghanim's Scepter,0.029882952933960594,Bottle,0.33000186308511836,Orchid Malevolence,0.25182428210874963,Magic Wand,0.7777352032111347,Black King Bar,0.8898324997227398,Axe,Queen of Pain
37,2,108.0,63.0,212.0,36.0,180.0,190.0,E,40,0.36572536241941545,Aghanim's Scepter,0.7279467510602442,Power Treads,0.06978549185608762,Ring of Aquila,0.35129763160902816,Magic Wand,0.546698012101202,Arcane Boots,0.8799770331885375,Veil of Discord,0.276306325589616,Axe,Venomancer
38,2,63.0,172.0,141.0,135.0,158.0,81.0,Q,41,0.28932196749517103,Power Treads,0.2531208485449059,Mask of Madness,0.8087707903460579,Daedalus,0.19704839973462407,Monkey King Bar,0.03245776772668785,Mjollnir,0.019175953720137362,Vladmir's Offering,0.20674707363707456,Axe,Faceless Void
39,2,63.0,1.0,151.0,127.0,116.0,112.0,E,42,0.10936801532473661,Power Treads,0.7494567030277359,Blink Dagger,0.4625706352883848,Armlet of Mordiggian,0.18646428941049298,Blade Mail,0.48851769834041425,Black King Bar,0.1996201709235813,Assault Cuirass,0.8602057195135228,Axe,Wraith King
40,2,100.0,50.0,235.0,121.0,41.0,36.0,E,43,0.8822997517064592,Eul's Scepter of Divinity,0.42255474502238277,Phase Boots,0.8761806568854791,Octarine Core,0.39336123295255065,Bloodstone,0.5116421004410209,Bottle,0.12463998303234758,Magic Wand,0.2797942005438785,Axe,Death Prophet
41,2,145.0,116.0,63.0,164.0,50.0,143.0,Q,44,0.9443032320957944,Battle Fury,0.7331327153259686,Black King Bar,0.4612969967315216,Power Treads,0.5002832930380753,Helm of the Dominator,0.2852656292213209,Phase Boots,0.44236834217848364,Skull Basher,0.24934289030974854,Axe,Phantom Assassin
42,2,108.0,180.0,36.0,232.0,231.0,79.0,Q,45,0.5531738365398805,Aghanim's Scepter,0.9198138947906919,Arcane Boots,0.08003531001773079,Magic Wand,0.3483524221725731,Aether Lens,0.26450153632949114,Guardian Greaves,0.6525024295530346,Mekansm,0.12511695099198072,Axe,Pugna
43,2,168.0,1.0,63.0,116.0,41.0,50.0,Q,46,0.6738350218547323,Desolator,0.2223348996405774,Blink Dagger,0.6823043364805605,Power Treads,0.24936101928753518,Black King Bar,0.7662782841376414,Bottle,0.590637783271933,Phase Boots,0.4438089353063056,Axe,Templar Assassin
44,2,63.0,79.0,212.0,108.0,152.0,116.0,E,47,0.603288414774772,Power Treads,0.304739042473661,Mekansm,0.43451253178084137,Ring of Aquila,0.7771683194428836,Aghanim's Scepter,0.6461693600171442,Shadow Blade,0.09372444924680945,Black King Bar,0.6698673328431679,Axe,Viper
45,2,63.0,164.0,116.0,147.0,212.0,139.0,E,48,0.5964348071450443,Power Treads,0.5468989757852143,Helm of the Dominator,0.44067603268286815,Black King Bar,0.9302073722292247,Manta Style,0.35221852851792457,Ring of Aquila,0.049771041150983075,Butterfly,0.33731878271281734,Axe,Luna
46,2,63.0,116.0,112.0,164.0,1.0,151.0,W,49,0.8441743185520044,Power Treads,0.46844692958154055,Black King Bar,0.4734483404500033,Assault Cuirass,0.7487866235427938,Helm of the Dominator,0.34859162093730334,Blink Dagger,0.7940168242509377,Armlet of Mordiggian,0.16414518844631698,Axe,Dragon Knight
47,2,180.0,36.0,231.0,92.0,79.0,187.0,E,50,0.0044331474503562784,Arcane Boots,0.8087843249645738,Magic Wand,0.3319952752130302,Guardian Greaves,0.9202620506905541,Urn of Shadows,0.03797697384047494,Mekansm,0.9489021676462321,Medallion of Courage,0.42364766440413937,Axe,Dazzle
48,2,127.0,108.0,50.0,36.0,102.0,41.0,Q,51,0.6312096712455125,Blade Mail,0.4092835521023329,Aghanim's Scepter,0.4946960930729444,Phase Boots,0.6258496340611879,Magic Wand,0.45238875052312877,Force Staff,0.5913157516917688,Bottle,0.8801535158231882,Axe,Clockwerk
49,2,121.0,180.0,100.0,41.0,36.0,48.0,Q,52,0.7048496031911611,Bloodstone,0.6610750184667384,Arcane Boots,0.7492565501071152,Eul's Scepter of Divinity,0.6496950229961124,Bottle,0.2772818458637991,Magic Wand,0.49043840473678424,Boots of Travel,0.2726962503952852,Axe,Leshrac
50,2,63.0,65.0,168.0,152.0,108.0,50.0,W,53,0.12104862411632089,Power Treads,0.30469805333814104,Hand of Midas,0.9838828129356966,Desolator,0.9270434083565186,Shadow Blade,0.17127456595729207,Aghanim's Scepter,0.4700316823367162,Phase Boots,0.7133418099474748,Axe,Natures Prophet
